dt;temp;dew_point;feels_like;humidity;wind_speed;wind_deg
1557986400;25.62;22.91;26.46;85;0;0
1557990000;25.22;22.90;26.07;87;0;0
1557993600;25.18;23.24;26.08;89;0;0
1557997200;24.67;22.92;25.54;90;0;0
1558000800;24.82;23.25;25.73;91;0;0
1558004400;24.17;22.61;25.02;91;0;0
1558008000;24.70;22.95;25.58;90;206;300
1558011600;27.01;23.87;30.05;83;206;310
1558015200;29.05;23.26;33.03;71;154;350
1558018800;31.41;22.71;35.73;60;154;320
1558022400;33.30;23.33;38.85;56;309;200
1558026000;33.91;23.29;39.59;54;463;190
1558029600;32.99;23.62;38.79;58;514;170
1558033200;29.23;24.11;34.06;74;412;30
1558036800;27.80;23.61;31.32;78;514;20
1558036800;27.80;23.61;31.32;78;514;20
1558040400;28.20;24.00;32.28;78;206;320
1558044000;27.83;24.06;31.68;80;257;280
1558047600;28.18;24.81;32.89;82;206;320
1558051200;27.32;24.96;31.29;87;206;310
1558054800;27.33;25.17;31.44;88;206;300
1558058400;26.90;24.93;30.35;89;206;290
1558062000;26.72;24.94;29.95;90;257;320
1558065600;27.56;25.01;31.82;86;103;0
1558069200;27.22;24.87;31.02;87;103;0
1558072800;27.53;24.98;31.74;86;201;315
1558076400;26.45;24.68;26.45;90;103;0
1558080000;26.45;24.68;26.45;90;103;0
1558083600;26.32;24.55;26.32;90;0;0
1558087200;25.89;24.31;26.91;91;103;0
1558090800;25.75;24.53;26.81;93;103;0
1558094400;25.99;24.77;25.99;93;206;310
1558098000;27.02;24.67;30.48;87;154;350
1558101600;28.99;24.33;33.87;76;257;330
1558105200;31.42;24.04;37.18;65;206;130
1558108800;29.05;19.95;30.81;58;93;346
1558112400;30.96;24.11;36.62;67;463;170
1558116000;28.29;23.65;32.17;76;412;310
1558119600;27.17;23.83;30.33;82;31;270
1558119600;27.17;23.83;30.33;82;31;270
1558123200;27.08;24.34;30.43;85;257;300
1558126800;27.33;24.19;30.83;83;309;310
1558130400;27.28;24.34;30.83;84;309;290
1558134000;27.14;24.59;30.69;86;309;300
1558137600;26.89;24.73;30.23;88;309;330
1558137600;26.89;24.73;30.23;88;309;330
1558141200;26.33;24.37;26.33;89;257;250
1558144800;26.33;24.37;26.33;89;206;350
1558148400;26.71;24.56;29.75;88;257;290
1558152000;26.58;24.80;26.58;90;154;220
1558155600;26.58;24.99;26.58;91;206;270
1558159200;25.64;24.06;26.64;91;154;330
1558162800;25.64;24.06;26.64;91;154;210
1558166400;25.64;24.06;26.64;91;154;280
1558170000;25.64;24.06;26.64;91;103;0
1558173600;26.02;24.44;26.02;91;103;0
1558177200;26.00;24.42;26.00;91;36;350
1558180800;26.33;24.92;26.33;92;206;280
1558184400;26.34;24.75;26.34;91;154;340
1558188000;27.19;25.03;31.05;88;257;20
1558191600;27.71;25.15;32.24;86;206;310
1558195200;29.15;24.92;34.71;78;154;350
1558198800;28.95;24.72;34.18;78;257;290
1558202400;27.77;25.01;32.26;85;309;70
1558206000;25.30;24.26;26.34;94;154;230
1558206000;25.30;24.26;26.34;94;154;230
1558209600;25.61;24.21;26.63;92;206;190
1558213200;25.52;24.30;26.56;93;154;230
1558216800;25.43;24.21;26.46;93;206;270
1558220400;25.24;24.03;26.25;93;206;260
1558224000;25.04;23.83;26.03;93;154;260
1558227600;25.18;24.14;26.21;94;206;250
1558231200;25.12;24.09;26.14;94;103;20
1558234800;25.12;24.09;26.14;94;103;0
1558234800;25.12;24.09;26.14;94;103;0
1558238400;25.68;24.28;26.71;92;154;30
1558238400;25.68;24.28;26.71;92;154;30
1558242000;25.68;24.46;26.73;93;103;0
1558245600;25.68;24.46;26.73;93;103;0
1558249200;25.55;24.33;26.59;93;103;0
1558252800;25.25;24.04;26.26;93;206;260
1558256400;25.12;23.91;26.12;93;206;250
1558260000;25.12;23.91;26.12;93;206;290
1558263600;24.47;23.44;25.43;94;154;10
1558267200;24.26;23.75;25.27;97;103;0
1558270800;25.36;23.78;26.33;91;51;0
1558274400;28.13;24.35;32.43;80;154;0
1558278000;29.56;23.98;34.43;72;36;90
1558281600;30.58;24.00;35.95;68;463;140
1558285200;30.99;24.87;37.57;70;617;130
1558288800;28.67;24.45;33.45;78;566;140
1558292400;29.73;24.60;35.33;74;309;90
1558296000;29.88;23.57;34.51;69;309;100
1558299600;28.33;24.12;32.60;78;36;110
1558303200;28.06;23.86;31.94;78;31;150
1558306800;28.11;23.91;32.06;78;31;170
1558310400;27.88;23.69;31.51;78;154;160
1558314000;26.83;24.48;29.98;87;31;170
1558317600;26.83;24.48;29.98;87;154;40
1558321200;26.12;24.53;26.12;91;21;30
1558324800;26.06;23.73;26.06;87;183;178
1558328400;26.20;24.24;26.20;89;154;50
1558332000;27.01;25.23;30.76;90;154;50
1558335600;26.66;25.07;26.66;91;21;50
1558339200;26.66;25.07;26.66;91;103;0
1558342800;26.66;25.07;26.66;91;103;0
1558346400;26.23;24.83;26.23;92;0;0
1558350000;25.10;24.24;26.15;95;103;0
1558353600;25.10;24.24;26.15;95;154;300
1558357200;26.88;24.91;30.30;89;21;300
1558360800;28.68;25.09;34.06;81;154;240
1558364400;29.85;24.94;35.89;75;26;100
1558368000;29.67;25.20;35.90;77;36;100
1558371600;29.18;24.95;34.80;78;412;150
1558371600;29.18;24.95;34.80;78;412;150
1558375200;28.95;24.72;34.18;78;514;180
1558378800;28.85;24.63;33.92;78;26;130
1558382400;28.94;24.93;34.36;79;36;50
1558386000;28.00;24.02;31.95;79;31;70
1558389600;28.00;23.80;31.80;78;31;90
1558393200;27.85;24.08;31.73;80;154;140
1558396800;27.05;24.51;30.45;86;154;350
1558400400;26.82;25.04;30.23;90;103;10
1558404000;26.59;24.25;26.59;87;21;90
1558407600;27.40;24.25;31.01;83;21;40
1558411200;26.79;24.25;29.79;86;154;40
1558414800;26.20;23.28;26.20;84;0;0
1558418400;26.79;24.25;29.79;86;103;0
1558422000;26.16;24.20;26.16;89;103;0
1558425600;25.60;23.84;26.57;90;154;350
1558429200;25.25;24.04;26.26;93;154;350
1558432800;25.46;24.24;26.49;93;21;130
1558436400;25.13;24.10;26.15;94;103;0
1558440000;25.00;24.49;26.09;97;103;350
1558443600;26.91;24.75;30.28;88;514;200
1558447200;28.61;24.39;33.30;78;514;200
1558450800;28.86;24.85;34.15;79;463;70
1558454400;29.65;24.74;35.36;75;412;70
1558458000;29.59;24.00;34.50;72;514;180
1558461600;29.05;24.17;33.82;75;57;120
1558465200;28.28;25.11;33.34;83;463;110
1558468800;28.04;24.88;32.68;83;412;120
1558472400;28.34;24.97;33.32;82;412;110
1558476000;28.26;24.27;32.59;79;36;170
1558479600;27.90;24.34;32.00;81;26;160
1558483200;27.71;25.15;32.24;86;103;0
1558486800;27.67;25.31;32.27;87;154;50
1558490400;27.61;25.25;32.10;87;21;150
1558494000;27.61;25.25;32.10;87;21;140
1558497600;27.56;25.01;31.82;86;154;40
1558501200;27.34;24.98;31.34;87;21;70
1558504800;26.48;24.33;26.48;88;26;40
1558508400;27.12;25.15;30.97;89;31;50
1558512000;26.79;24.82;30.05;89;21;40
1558515600;26.79;24.63;29.96;88;21;50
1558519200;26.58;24.24;26.58;87;154;70
1558522800;26.83;24.86;30.16;89;26;50
1558526400;26.87;24.13;29.90;85;26;40
1558530000;26.79;24.44;29.87;87;617;210
1558533600;26.25;24.29;26.25;89;31;200
1558537200;26.97;25.19;30.65;90;31;200
1558540800;28.04;24.68;32.52;82;412;220
1558544400;29.25;25.01;34.99;78;412;220
1558548000;29.92;25.45;36.61;77;412;210
1558551600;29.53;24.63;35.04;75;36;190
1558555200;30.06;24.91;36.20;74;31;150
1558558800;29.29;24.62;34.64;76;26;110
1558562400;29.24;24.12;34.08;74;206;90
1558566000;28.48;24.48;33.15;79;103;180
1558569600;28.20;25.04;33.11;83;154;280
1558573200;27.04;24.88;30.64;88;154;320
1558576800;26.86;24.89;30.24;89;154;310
1558580400;26.86;24.89;30.24;89;103;310
1558584000;27.56;25.01;31.82;86;21;30
1558587600;26.92;24.38;30.12;86;0;0
1558591200;26.45;24.68;26.45;90;0;0
1558594800;26.11;24.34;26.11;90;0;0
1558598400;25.89;24.31;26.91;91;154;310
1558602000;25.76;24.18;26.77;91;103;310
1558605600;25.55;23.97;26.54;91;103;0
1558609200;24.95;23.92;25.96;94;0;0
1558612800;25.00;23.97;26.01;94;154;290
1558616400;26.72;24.94;29.95;90;21;330
1558620000;28.50;24.71;33.38;80;154;320
1558623600;30.06;24.45;35.68;72;21;160
1558627200;31.29;24.43;37.45;67;36;160
1558630800;31.39;24.77;38.02;68;463;180
1558634400;30.89;24.54;37.01;69;57;170
1558638000;30.80;24.93;37.36;71;67;180
1558641600;30.00;24.86;36.04;74;514;210
1558645200;30.00;24.63;35.78;73;412;210
1558648800;29.51;24.61;34.99;75;412;220
1558652400;28.98;24.75;34.26;78;412;180
1558656000;28.31;24.94;33.24;82;26;200
1558659600;28.00;24.84;32.57;83;26;210
1558663200;27.90;24.74;32.30;83;154;210
1558666800;27.90;25.14;32.62;85;51;0
1558670400;28.12;25.36;33.24;85;154;320
1558674000;27.31;24.37;30.90;84;154;10
1558677600;27.31;24.56;31.02;85;0;0
1558681200;25.98;24.94;25.98;94;154;310
1558684800;26.11;25.07;26.11;94;21;40
1558688400;25.99;25.99;25.99;100;412;50
1558692000;25.78;24.01;26.76;90;36;20
1558695600;26.80;24.26;29.81;86;412;50
1558699200;26.01;24.24;26.01;90;26;80
1558702800;26.74;23.61;29.41;83;21;100
1558706400;26.90;24.36;30.07;86;21;40
1558710000;27.17;24.43;30.66;85;26;110
1558713600;28.35;25.18;33.53;83;103;0
1558717200;29.29;25.27;35.33;79;514;210
1558720800;29.43;24.75;35.01;76;514;170
1558724400;29.49;24.81;35.17;76;412;160
1558728000;29.29;24.40;34.42;75;36;170
1558731600;29.18;24.51;34.36;76;31;160
1558735200;28.10;24.53;32.51;81;21;150
1558738800;27.85;24.08;31.73;80;154;160
1558742400;27.81;23.83;31.49;79;154;140
1558746000;27.61;24.66;31.68;84;31;210
1558749600;26.95;24.41;30.19;86;31;200
1558753200;26.14;24.37;26.14;90;21;330
1558756800;27.13;24.78;30.77;87;103;0
1558760400;26.71;24.56;29.75;88;103;0
1558764000;26.58;24.80;26.58;90;103;0
1558767600;26.45;24.49;26.45;89;103;0
1558771200;26.45;24.49;26.45;89;103;0
1558774800;26.10;24.33;26.10;90;21;30
1558778400;26.10;24.33;26.10;90;31;60
1558782000;25.28;24.07;26.29;93;21;70
1558785600;25.91;23.77;26.85;88;412;60
1558789200;27.73;23.54;31.16;78;31;70
1558792800;28.31;23.45;32.05;75;21;100
1558796400;29.46;23.65;33.97;71;31;120
1558800000;30.04;22.99;34.19;66;412;80
1558803600;31.33;23.17;36.10;62;36;80
1558807200;30.66;23.58;35.62;66;463;150
1558810800;30.98;24.62;37.25;69;62;180
1558814400;30.08;24.00;35.23;70;57;180
1558818000;30.03;24.19;35.36;71;463;190
1558821600;29.83;24.23;35.10;72;36;180
1558825200;29.02;24.14;33.74;75;36;210
1558828800;27.98;24.21;32.05;80;26;180
1558832400;28.03;24.25;32.17;80;57;200
1558836000;27.33;24.58;31.07;85;412;200
1558839600;27.33;24.39;30.95;84;36;200
1558843200;27.74;23.12;30.92;76;26;180
1558846800;27.74;23.34;31.05;77;103;0
1558850400;28.03;24.67;32.49;82;103;0
1558854000;27.69;24.74;31.89;84;0;0
1558857600;27.10;24.36;30.48;85;0;0
1558861200;27.10;24.16;30.37;84;154;10
1558864800;27.00;24.65;30.43;87;103;0
1558868400;25.94;24.36;26.97;91;26;30
1558872000;25.98;24.76;25.98;93;26;50
1558875600;26.90;24.93;30.35;89;26;60
1558879200;28.84;24.83;34.09;79;36;180
1558882800;29.25;25.01;34.99;78;412;210
1558886400;29.87;25.18;36.20;76;412;170
1558890000;30.13;24.29;35.61;71;514;210
1558893600;30.12;24.74;36.10;73;463;190
1558897200;28.68;24.46;33.48;78;62;200
1558900800;29.18;24.73;34.57;77;62;200
1558904400;29.18;23.84;33.73;73;31;170
1558908000;28.16;23.96;32.18;78;26;160
1558911600;28.06;23.86;31.94;78;154;150
1558915200;28.00;23.80;31.80;78;21;160
1558918800;28.00;23.59;31.65;77;154;170
1558922400;28.00;24.02;31.95;79;21;140
1558926000;27.48;24.33;31.21;83;103;0
1558929600;27.21;24.66;30.87;86;31;20
1558929600;27.21;24.66;30.87;86;31;20
1558933200;27.39;25.60;31.87;90;21;60
1558936800;26.45;24.86;26.45;91;21;10
1558940400;26.02;24.62;26.02;92;0;0
1558944000;26.24;24.84;26.24;92;0;0
1558947600;26.45;25.04;26.45;92;103;0
1558951200;26.45;25.04;26.45;92;26;50
1558954800;26.06;24.84;26.06;93;21;50
1558958400;26.14;25.10;26.14;94;21;40
1558962000;26.96;25.36;30.72;91;36;50
1558965600;28.05;25.68;33.38;87;31;220
1558969200;28.25;24.68;32.90;81;412;160
1558972800;28.91;25.11;34.49;80;412;200
1558976400;29.84;25.15;36.12;76;514;220
1558980000;30.13;25.87;37.13;78;62;220
1558983600;30.31;25.15;36.88;74;62;220
1558987200;30.20;24.82;36.31;73;412;180
1558990800;30.37;24.75;36.49;72;514;210
1558994400;29.12;24.67;34.42;77;463;190
1558998000;28.24;24.67;32.88;81;412;190
1559001600;28.24;24.67;32.88;81;412;200
1559005200;28.06;24.70;32.57;82;31;230
1559008800;27.85;24.89;32.32;84;31;210
1559012400;27.01;24.27;30.25;85;31;320
1559016000;27.37;24.62;31.18;85;21;320
1559019600;26.82;24.47;29.95;87;26;280
1559023200;26.48;24.52;26.48;89;26;270
1559026800;26.26;24.11;26.26;88;31;290
1559030400;26.26;24.49;26.26;90;154;300
1559034000;26.05;24.65;26.05;92;154;180
1559037600;26.05;24.65;26.05;92;154;230
1559041200;26.35;25.31;26.35;94;0;0
1559044800;25.20;24.16;26.23;94;51;0
1559048400;25.98;24.21;25.98;90;103;0
1559052000;28.98;23.65;33.25;73;36;170
1559055600;29.23;23.43;33.44;71;412;170
1559059200;30.03;24.19;35.36;71;514;190
1559062800;30.28;24.20;35.73;70;62;210
1559066400;30.08;24.47;35.74;72;62;200
1559070000;29.98;24.84;35.99;74;62;210
1559073600;29.27;23.93;33.94;73;31;140
1559077200;29.23;23.89;33.85;73;463;170
1559080800;29.02;24.79;34.37;78;36;170
1559084400;29.09;24.42;34.13;76;31;160
1559088000;28.19;24.82;32.92;82;41;220
1559091600;28.02;24.24;32.15;80;463;200
1559095200;28.02;24.04;31.99;79;57;190
1559098800;28.13;23.28;31.64;75;36;180
1559102400;28.14;23.72;31.97;77;412;180
1559106000;27.74;22.00;30.29;71;412;170
1559109600;27.82;23.20;31.10;76;36;200
1559113200;27.61;23.21;30.76;77;26;200
1559116800;26.97;22.81;29.49;78;26;210
1559120400;27.48;23.51;30.72;79;36;190
1559124000;27.27;23.72;30.46;81;412;190
1559127600;27.03;23.89;30.10;83;31;180
1559131200;26.98;23.64;29.88;82;72;220
1559134800;28.04;23.19;31.44;75;72;220
1559138400;29.15;23.35;33.25;71;72;220
1559142000;29.02;23.23;32.96;71;72;220
1559145600;28.98;23.87;33.45;74;72;220
1559149200;29.37;23.79;33.97;72;72;210
1559152800;30.17;24.33;35.71;71;62;180
1559156400;29.30;23.49;33.60;71;62;200
1559160000;30.18;23.62;34.98;68;62;200
1559163600;30.06;23.75;34.94;69;62;200
1559167200;29.12;23.32;33.19;71;514;200
1559170800;29.00;23.89;33.49;74;31;200
1559174400;28.04;23.84;31.89;78;31;170
1559178000;28.15;24.37;32.48;80;31;170
1559181600;27.98;25.22;32.84;85;31;170
1559185200;27.96;24.60;32.31;82;31;210
1559188800;28.08;23.23;31.53;75;21;150
1559192400;28.08;23.67;31.83;77;154;120
1559196000;28.59;24.59;33.43;79;45;180
1559199600;27.86;24.30;31.90;81;21;40
1559203200;27.31;24.56;31.02;85;31;40
1559206800;26.75;24.21;29.69;86;26;40
1559210400;27.13;24.97;30.88;88;21;50
1559214000;26.96;24.99;30.52;89;21;90
1559217600;26.42;24.83;26.42;91;31;200
1559221200;27.30;24.94;31.23;87;154;120
1559224800;27.32;24.96;31.29;87;31;80
1559228400;27.23;24.88;31.04;87;26;180
1559232000;28.05;24.48;32.38;81;21;120
1559235600;28.98;24.75;34.26;78;21;90
1559239200;30.27;23.95;35.45;69;154;190
1559242800;30.31;23.98;35.55;69;31;190
1559246400;29.37;24.47;34.63;75;26;180
1559250000;28.98;24.54;34.05;77;21;220
1559253600;28.22;25.26;33.35;84;21;160
1559257200;28.04;24.47;32.36;81;21;150
1559260800;27.19;24.84;30.93;87;103;0
1559264400;27.04;25.07;30.74;89;206;220
1559268000;26.94;25.16;30.56;90;31;320
1559271600;27.00;25.22;30.74;90;31;320
1559275200;26.75;24.59;29.86;88;154;150
1559278800;26.54;24.58;26.54;89;103;0
1559282400;26.48;24.70;26.48;90;21;30
1559286000;26.20;24.24;26.20;89;21;30
1559289600;25.99;24.22;25.99;90;103;0
1559293200;25.99;24.41;25.99;91;103;0
1559296800;25.98;24.76;25.98;93;21;30
1559300400;26.12;24.90;26.12;93;103;350
1559304000;25.98;25.12;25.98;95;154;340
1559307600;26.20;25.16;26.20;94;0;0
1559311200;27.55;25.38;32.07;88;51;0
1559314800;28.20;24.83;32.94;82;154;180
1559318400;28.33;24.96;33.29;82;26;170
1559322000;28.43;25.06;33.57;82;36;160
1559325600;28.98;25.18;34.69;80;412;190
1559329200;29.70;25.45;36.24;78;41;170
1559329200;29.70;25.45;36.24;78;41;170
1559332800;27.62;24.87;31.85;85;669;340
1559332800;27.62;24.87;31.85;85;669;340
1559336400;26.40;24.44;26.40;89;21;30
1559336400;26.40;24.44;26.40;89;21;30
1559340000;26.35;24.39;26.35;89;154;330
1559343600;26.75;24.97;30.03;90;103;0
1559343600;26.75;24.97;30.03;90;103;0
1559347200;26.02;25.16;26.02;95;0;0
1559350800;26.02;25.16;26.02;95;0;0
1559354400;25.98;25.12;25.98;95;154;60
1559358000;25.98;25.12;25.98;95;154;340
1559361600;26.66;24.88;26.66;90;103;0
1559365200;25.64;23.69;26.58;89;103;0
1559368800;25.89;24.12;26.88;90;154;30
1559372400;25.89;24.12;26.88;90;154;10
1559376000;25.89;23.94;26.86;89;103;0
1559379600;25.76;24.18;26.77;91;103;0
1559383200;25.76;24.18;26.77;91;103;0
1559386800;25.13;24.10;26.15;94;0;0
1559390400;25.02;24.16;26.06;95;103;0
1559394000;27.02;24.86;30.58;88;103;0
1559397600;28.56;24.13;32.99;77;103;0
1559401200;29.45;24.55;34.83;75;31;130
1559404800;30.03;25.33;36.65;76;36;140
1559408400;29.44;25.20;35.51;78;36;130
1559412000;27.28;24.92;31.18;87;36;100
1559415600;25.31;23.92;26.30;92;36;20
1559419200;26.01;24.24;26.01;90;21;310
1559419200;26.01;24.24;26.01;90;21;310
1559422800;25.39;24.17;26.41;93;154;310
1559422800;25.39;24.17;26.41;93;154;310
1559426400;26.42;24.27;26.42;88;21;350
1559430000;26.06;23.92;26.06;88;154;280
1559433600;25.41;24.01;26.41;92;154;360
1559437200;25.75;24.17;26.76;91;154;60
1559440800;25.13;23.92;26.13;93;103;0
1559444400;25.28;24.07;26.29;93;0;0
1559448000;26.11;24.34;26.11;90;0;0
1559451600;25.55;23.97;26.54;91;154;50
1559455200;25.42;23.84;26.39;91;0;0
1559458800;25.62;24.22;26.64;92;0;0
1559462400;25.58;24.18;26.60;92;0;0
1559466000;25.42;24.02;26.42;92;0;0
1559469600;25.42;24.02;26.42;92;0;0
1559473200;23.94;23.43;24.92;97;103;0
1559476800;24.07;23.39;25.04;96;103;0
1559480400;26.16;24.20;26.16;89;103;0
1559484000;29.92;24.55;35.57;73;26;40
1559487600;29.44;23.86;34.14;72;31;10
1559491200;30.08;24.93;36.25;74;31;120
1559494800;30.16;24.08;35.43;70;412;160
1559498400;29.98;25.28;36.51;76;463;180
1559502000;30.16;24.32;35.68;71;36;200
1559505600;30.42;24.09;35.82;69;412;180
1559509200;30.28;24.20;35.73;70;412;220
1559512800;30.36;24.27;35.93;70;31;220
1559516400;29.29;24.17;34.21;74;26;220
1559520000;28.99;24.11;33.67;75;26;200
1559523600;27.81;25.05;32.37;85;154;350
1559527200;27.55;25.19;31.93;87;154;280
1559530800;26.73;24.57;29.80;88;154;300
1559534400;27.01;25.04;30.66;89;103;0
1559538000;26.41;23.88;26.41;86;21;20
1559541600;26.58;24.43;26.58;88;21;20
1559545200;26.79;24.63;29.96;88;21;140
1559548800;26.24;24.84;26.24;92;21;140
1559548800;26.24;24.84;26.24;92;21;140
1559552400;26.23;24.64;26.23;91;154;20
1559556000;26.23;24.64;26.23;91;0;0
1559559600;25.86;24.46;26.90;92;154;290
1559563200;26.81;24.84;30.11;89;26;300
1559566800;27.86;25.10;32.50;85;26;320
1559570400;29.16;24.93;34.74;78;26;300
1559574000;30.19;25.26;36.82;75;154;0
1559577600;30.45;24.83;36.71;72;21;0
1559581200;31.47;24.84;38.24;68;31;180
1559584800;32.39;24.70;39.35;64;31;140
1559588400;32.10;24.94;39.10;66;36;120
1559592000;30.19;24.81;36.28;73;36;30
1559592000;30.19;24.81;36.28;73;36;30
1559595600;28.46;24.03;32.74;77;26;360
1559599200;28.50;23.86;32.66;76;26;300
1559602800;28.06;24.49;32.41;81;36;310
1559606400;27.31;24.76;31.14;86;31;310
1559610000;27.04;24.50;30.43;86;154;320
1559613600;27.10;24.55;30.58;86;154;320
1559617200;26.86;24.51;30.06;87;26;300
1559620800;27.43;24.28;31.09;83;103;0
1559624400;26.79;24.25;29.79;86;154;310
1559628000;26.66;24.51;26.66;88;154;290
1559631600;26.45;24.49;26.45;89;103;0
1559635200;26.11;24.15;26.11;89;21;300
1559638800;26.19;24.23;26.19;89;103;0
1559642400;26.08;23.94;26.08;88;21;290
1559646000;25.84;24.44;26.88;92;154;250
1559649600;26.14;24.18;26.14;89;21;310
1559653200;27.43;24.28;31.09;83;21;320
1559656800;30.06;24.91;36.20;74;21;260
1559660400;30.19;24.81;36.28;73;36;70
1559664000;31.27;25.14;38.27;70;31;260
1559667600;30.92;25.04;37.68;71;412;160
1559671200;30.06;25.36;36.73;76;412;190
1559671200;30.06;25.36;36.73;76;412;190
1559674800;28.42;24.84;33.36;81;514;210
1559674800;28.42;24.84;33.36;81;514;210
1559678400;27.68;23.71;31.18;79;463;320
1559678400;27.68;23.71;31.18;79;463;320
1559682000;28.11;24.95;32.87;83;463;20
1559682000;28.11;24.95;32.87;83;463;20
1559685600;27.51;24.76;31.55;85;36;20
1559689200;27.54;25.18;31.90;87;21;310
1559692800;27.98;26.00;33.51;89;21;300
1559696400;27.92;26.13;33.50;90;154;350
1559700000;27.00;25.59;30.95;92;103;10
1559703600;27.04;25.81;31.18;93;103;0
1559707200;27.00;25.40;30.84;91;103;0
1559710800;27.22;25.62;31.49;91;21;270
1559714400;27.22;25.62;31.49;91;154;30
1559718000;27.43;25.64;31.99;90;103;0
1559721600;27.22;25.43;31.37;90;21;350
1559725200;27.00;25.40;30.84;91;103;0
1559728800;27.00;25.59;30.95;92;154;350
1559732400;26.35;25.13;26.35;93;26;330
1559736000;26.90;25.12;30.45;90;21;320
1559739600;28.04;25.48;33.18;86;31;280
1559743200;29.12;25.10;34.85;79;31;270
1559746800;28.31;23.00;31.74;73;62;200
1559750400;28.96;23.86;33.40;74;514;200
1559754000;28.42;25.25;33.73;83;463;320
1559757600;27.45;24.30;31.14;83;463;300
1559761200;28.28;24.91;33.16;82;514;290
1559764800;28.31;24.53;32.89;80;514;280
1559768400;29.05;24.82;34.45;78;31;300
1559772000;29.26;25.24;35.24;79;36;300
1559775600;28.16;24.59;32.67;81;514;310
1559779200;27.29;24.15;30.73;83;463;320
1559782800;27.06;24.12;30.27;84;463;280
1559786400;27.02;24.08;30.17;84;412;280
1559790000;26.95;24.01;30.00;84;412;280
1559793600;27.00;24.26;30.22;85;31;270
1559797200;27.00;24.06;30.12;84;36;290
1559800800;25.62;24.04;26.61;91;772;110
1559800800;25.62;24.04;26.61;91;772;110
1559804400;24.91;23.70;25.88;93;31;290
1559804400;24.91;23.70;25.88;93;31;290
1559808000;24.78;23.57;25.74;93;463;320
1559811600;24.91;23.70;25.88;93;26;260
1559815200;24.02;22.82;24.91;93;21;230
1559818800;24.36;23.15;25.28;93;26;20
1559822400;24.96;23.39;25.89;91;15;300
1559826000;25.50;23.74;26.46;90;154;300
1559829600;26.74;24.01;29.58;85;21;330
1559833200;27.45;24.10;31.01;82;31;330
1559836800;28.96;24.30;33.80;76;412;300
1559840400;29.35;24.23;34.36;74;412;300
1559844000;30.45;24.59;36.43;71;463;310
1559847600;31.39;24.02;37.11;65;412;310
1559851200;30.44;23.62;35.35;67;463;310
1559854800;30.39;24.54;36.27;71;31;340
1559858400;27.36;24.22;30.91;83;772;60
1559858400;27.36;24.22;30.91;83;772;60
1559862000;24.19;23.34;25.15;95;514;270
1559862000;24.19;23.34;25.15;95;514;270
1559865600;24.89;23.32;25.81;91;26;340
1559869200;24.89;23.50;25.84;92;154;240
1559869200;24.89;23.50;25.84;92;154;240
1559872800;24.83;23.44;25.77;92;21;290
1559876400;24.05;22.85;24.94;93;154;260
